Source,Target,Weight_n,Weight
60733807,15518813,0.022222222222222223,3
60733807,24902505,0.022222222222222223,3
61059182,6041292,0.23076923076923078,3
61095267,16668098,0.25,3
61310598,4772142,0.125,3
61661593,9751052,0.1111111111111111,3
62172543,318483,0.01020408163265306,3
62172543,565286,0.01020408163265306,3
62172543,4728396,0.01020408163265306,3
62172543,7319080,0.01020408163265306,3
62172543,9012023,0.01020408163265306,3
62172543,10911471,0.01020408163265306,3
62172543,12394097,0.01020408163265306,3
62172543,17657194,0.01020408163265306,3
62172543,20751727,0.01020408163265306,3
62172543,24842100,0.01020408163265306,3
62172543,25132359,0.01020408163265306,3
62172543,26123734,0.01020408163265306,3
62172543,27469477,0.01020408163265306,3
62172543,33122906,0.01020408163265306,3
62172543,33552158,0.01020408163265306,3
62172543,52928340,0.01020408163265306,3
62176921,8173037,0.0625,3
63070207,17618664,0.13043478260869565,3
63135438,6385252,0.10344827586206896,3
63135438,14893453,0.10344827586206896,3
63135438,16400987,0.10344827586206896,3
63135438,20675224,0.10344827586206896,3
63135438,21971996,0.10344827586206896,3
63135438,29824939,0.10344827586206896,3
63135438,40217601,0.10344827586206896,3
63135438,44217553,0.10344827586206896,3
63135438,45782099,0.10344827586206896,3
63135438,48591337,0.10344827586206896,3
63135438,50654778,0.10344827586206896,3
63135438,63070701,0.10344827586206896,3
63461674,2526371,0.04411764705882353,3
63990238,2946171,0.027777777777777776,3
63990238,4772142,0.027777777777777776,3
63990238,7013659,0.027777777777777776,3
63990238,9751052,0.027777777777777776,3
63990238,15518813,0.027777777777777776,3
63990238,21987980,0.027777777777777776,3
63990238,50354362,0.027777777777777776,3
64608905,8173037,0.6,3
64710844,36550,0.08823529411764706,3
64737503,9751052,0.1111111111111111,3
64839681,84369,0.010638297872340425,3
64839681,197666,0.010638297872340425,3
64839681,309638,0.010638297872340425,3
64839681,883029,0.010638297872340425,3
64839681,2600924,0.010638297872340425,3
64839681,2919594,0.010638297872340425,3
64839681,5124885,0.010638297872340425,3
64839681,7319432,0.010638297872340425,3
64839681,9017066,0.010638297872340425,3
64839681,10460255,0.010638297872340425,3
64839681,11439285,0.010638297872340425,3
64839681,14317854,0.010638297872340425,3
64839681,15518813,0.010638297872340425,3
64839681,17368572,0.010638297872340425,3
64839681,19071199,0.010638297872340425,3
64839681,22251262,0.010638297872340425,3
64839681,47340854,0.010638297872340425,3
64839681,52592902,0.010638297872340425,3
65042458,47577370,0.13636363636363635,3
65280458,11319931,0.42857142857142855,3
65280458,35705552,0.42857142857142855,3
68133661,2178411,0.09375,3
68133661,5447828,0.09375,3
68383315,36550,0.0967741935483871,3
69541988,8173037,0.5,3
70540573,19796834,0.21428571428571427,3
71818381,1420520,0.1111111111111111,3
71818381,54028046,0.1111111111111111,3
72483756,47110204,0.13636363636363635,3
72631644,5353280,0.07692307692307693,3
72631644,10402776,0.07692307692307693,3
82506493,32329317,0.3,3
82506493,44292767,0.3,3
82506493,46202564,0.3,3
86824762,38816004,0.75,3
5209,650407,0.1,2
5209,1833543,0.1,2
5209,50354362,0.1,2
14176,11319931,0.2222222222222222,2
34761,264983,0.01652892561983471,2
34761,4044573,0.01652892561983471,2
34761,7367446,0.01652892561983471,2
34761,9322522,0.01652892561983471,2
34761,9877008,0.01652892561983471,2
34761,11123605,0.01652892561983471,2
34761,19033763,0.01652892561983471,2
34761,23580781,0.01652892561983471,2
34761,25703835,0.01652892561983471,2
34761,35705552,0.01652892561983471,2
34761,38287903,0.01652892561983471,2
34761,39629376,0.01652892561983471,2
34761,41858165,0.01652892561983471,2
36550,1295701,0.0038314176245210726,2
36550,27099606,0.0038314176245210726,2
36550,31685998,0.0038314176245210726,2
36550,35705552,0.0038314176245210726,2
36550,50201981,0.0038314176245210726,2
36550,64608905,0.0038314176245210726,2
52063,318483,0.005763688760806916,2
52063,1278761,0.005763688760806916,2
52063,5081024,0.005763688760806916,2
52063,7215594,0.005763688760806916,2
52063,9322522,0.005763688760806916,2
52063,10236785,0.005763688760806916,2
52063,11925945,0.005763688760806916,2
52063,26868560,0.005763688760806916,2
52063,32027923,0.005763688760806916,2
52063,43349851,0.005763688760806916,2
52063,50354362,0.005763688760806916,2
52063,52593817,0.005763688760806916,2
52063,56311842,0.005763688760806916,2
52063,63461674,0.005763688760806916,2
84369,650407,0.01020408163265306,2
84369,1472457,0.01020408163265306,2
84369,3173216,0.01020408163265306,2
84369,35705552,0.01020408163265306,2
99274,4044573,0.09523809523809523,2
99274,20232054,0.09523809523809523,2
99274,25359100,0.09523809523809523,2
106833,540523,0.01098901098901099,2
106833,1549375,0.01098901098901099,2
106833,1550822,0.01098901098901099,2
106833,6496325,0.01098901098901099,2
106833,10451675,0.01098901098901099,2
106833,10530722,0.01098901098901099,2
106833,11236593,0.01098901098901099,2
106833,25231008,0.01098901098901099,2
106833,28294880,0.01098901098901099,2
106833,36760095,0.01098901098901099,2
106833,41602847,0.01098901098901099,2
145462,375043,0.005763688760806916,2
145462,2701560,0.005763688760806916,2
145462,4728396,0.005763688760806916,2
145462,6540862,0.005763688760806916,2
145462,9322522,0.005763688760806916,2
145462,9751052,0.005763688760806916,2
145462,12422738,0.005763688760806916,2
145462,12747671,0.005763688760806916,2
145462,16338953,0.005763688760806916,2
145462,23452313,0.005763688760806916,2
145462,24842100,0.005763688760806916,2
145462,27610926,0.005763688760806916,2
145462,28124882,0.005763688760806916,2
145462,32081041,0.005763688760806916,2
145462,35704975,0.005763688760806916,2
152330,8173037,0.0425531914893617,2
152330,11319931,0.0425531914893617,2
152330,14047259,0.0425531914893617,2
152330,38287903,0.0425531914893617,2
152330,41613748,0.0425531914893617,2
152330,50354362,0.0425531914893617,2
168785,3173216,0.03225806451612903,2
168785,6041292,0.03225806451612903,2
168785,35705552,0.03225806451612903,2
173312,540523,0.031746031746031744,2
173312,5127933,0.031746031746031744,2
173312,8173037,0.031746031746031744,2
173312,11948565,0.031746031746031744,2
197666,2835370,0.010101010101010102,2
197666,6799741,0.010101010101010102,2
197666,8143711,0.010101010101010102,2
258502,36550,0.008771929824561403,2
258502,145462,0.008771929824561403,2
258502,309638,0.008771929824561403,2
258502,540523,0.008771929824561403,2
258502,630730,0.008771929824561403,2
258502,1941288,0.008771929824561403,2
258502,2700969,0.008771929824561403,2
258502,2798846,0.008771929824561403,2
258502,4728396,0.008771929824561403,2
258502,4728645,0.008771929824561403,2
258502,5124885,0.008771929824561403,2
258502,7320300,0.008771929824561403,2
258502,7606790,0.008771929824561403,2
258502,9017066,0.008771929824561403,2
258502,9322522,0.008771929824561403,2
258502,10789152,0.008771929824561403,2
258502,11081259,0.008771929824561403,2
258502,11123605,0.008771929824561403,2
258502,12301046,0.008771929824561403,2
258502,13453379,0.008771929824561403,2
258502,14517828,0.008771929824561403,2
258502,14862237,0.008771929824561403,2
258502,18008151,0.008771929824561403,2
258502,18019789,0.008771929824561403,2
258502,20232054,0.008771929824561403,2
258502,22275019,0.008771929824561403,2
258502,22502997,0.008771929824561403,2
258502,22720860,0.008771929824561403,2
258502,24842100,0.008771929824561403,2
258502,25773449,0.008771929824561403,2
258502,26868560,0.008771929824561403,2
258502,27094367,0.008771929824561403,2
258502,28704387,0.008771929824561403,2
258502,30773107,0.008771929824561403,2
258502,40384840,0.008771929824561403,2
258502,53003611,0.008771929824561403,2
258502,56122907,0.008771929824561403,2
258502,56571729,0.008771929824561403,2
258502,62172543,0.008771929824561403,2
264983,630730,0.004366812227074236,2
264983,2719553,0.004366812227074236,2
264983,4862335,0.004366812227074236,2
264983,6066145,0.004366812227074236,2
264983,7319156,0.004366812227074236,2
264983,8806269,0.004366812227074236,2
264983,9751052,0.004366812227074236,2
264983,10402751,0.004366812227074236,2
264983,10665683,0.004366812227074236,2
264983,12136767,0.004366812227074236,2
264983,12310229,0.004366812227074236,2
264983,14172985,0.004366812227074236,2
264983,16191901,0.004366812227074236,2
264983,19796834,0.004366812227074236,2
264983,21987980,0.004366812227074236,2
264983,23636021,0.004366812227074236,2
264983,25230916,0.004366812227074236,2
264983,25773449,0.004366812227074236,2
264983,27639580,0.004366812227074236,2
264983,32263929,0.004366812227074236,2
264983,42382055,0.004366812227074236,2
264983,50238635,0.004366812227074236,2
264983,51582964,0.004366812227074236,2
264983,66680862,0.004366812227074236,2
273985,18048486,0.029411764705882353,2
309638,540523,0.018518518518518517,2
309638,5154423,0.018518518518518517,2
309638,7367446,0.018518518518518517,2
309638,7623152,0.018518518518518517,2
309638,11236593,0.018518518518518517,2
309638,12394097,0.018518518518518517,2
309638,23582163,0.018518518518518517,2
309638,38287903,0.018518518518518517,2
318483,565286,0.004750593824228029,2
318483,984460,0.004750593824228029,2
318483,1543403,0.004750593824228029,2
318483,2719553,0.004750593824228029,2
318483,2798846,0.004750593824228029,2
318483,2919594,0.004750593824228029,2
318483,4491214,0.004750593824228029,2
318483,4964590,0.004750593824228029,2
318483,5104208,0.004750593824228029,2
318483,5318011,0.004750593824228029,2
318483,6540862,0.004750593824228029,2
318483,7976814,0.004750593824228029,2
318483,8029413,0.004750593824228029,2
318483,8143711,0.004750593824228029,2
318483,8943931,0.004750593824228029,2
318483,9017066,0.004750593824228029,2
318483,9095790,0.004750593824228029,2
318483,9128764,0.004750593824228029,2
318483,9751052,0.004750593824228029,2
318483,10567170,0.004750593824228029,2
318483,11055750,0.004750593824228029,2
318483,11081259,0.004750593824228029,2
318483,11104040,0.004750593824228029,2
318483,11260688,0.004750593824228029,2
318483,11771586,0.004750593824228029,2
318483,14464095,0.004750593824228029,2
318483,14517828,0.004750593824228029,2
318483,14752146,0.004750593824228029,2
318483,16338953,0.004750593824228029,2
318483,17415631,0.004750593824228029,2
318483,18057952,0.004750593824228029,2
318483,19068447,0.004750593824228029,2
318483,20349384,0.004750593824228029,2
318483,20675224,0.004750593824228029,2
318483,20687019,0.004750593824228029,2
318483,20751727,0.004750593824228029,2
318483,22502938,0.004750593824228029,2
318483,23636021,0.004750593824228029,2
318483,23773276,0.004750593824228029,2
318483,24651533,0.004750593824228029,2
318483,26091896,0.004750593824228029,2
318483,26261440,0.004750593824228029,2
318483,26901044,0.004750593824228029,2
318483,30773107,0.004750593824228029,2
318483,31997339,0.004750593824228029,2
318483,32263503,0.004750593824228029,2
318483,32400269,0.004750593824228029,2
318483,33122906,0.004750593824228029,2
318483,35632385,0.004750593824228029,2
318483,35735849,0.004750593824228029,2
318483,37059940,0.004750593824228029,2
318483,40384840,0.004750593824228029,2
318483,41613748,0.004750593824228029,2
318483,41661938,0.004750593824228029,2
318483,41858165,0.004750593824228029,2
318483,41983496,0.004750593824228029,2
318483,42527034,0.004750593824228029,2
318483,42932936,0.004750593824228029,2
318483,43528920,0.004750593824228029,2
318483,44283910,0.004750593824228029,2
318483,44515085,0.004750593824228029,2
318483,49109948,0.004750593824228029,2
318483,49579599,0.004750593824228029,2
318483,50201981,0.004750593824228029,2
318483,51217011,0.004750593824228029,2
318483,51439823,0.004750593824228029,2
318483,52098877,0.004750593824228029,2
318483,53839946,0.004750593824228029,2
318483,55133264,0.004750593824228029,2
318483,58720613,0.004750593824228029,2
318483,58894193,0.004750593824228029,2
318483,60733807,0.004750593824228029,2
318483,62176921,0.004750593824228029,2
321575,106833,0.0028129395218002813,2
321575,264983,0.0028129395218002813,2
321575,960760,0.0028129395218002813,2
321575,1172915,0.0028129395218002813,2
321575,4044573,0.0028129395218002813,2
321575,5081024,0.0028129395218002813,2
321575,6496325,0.0028129395218002813,2
321575,7523235,0.0028129395218002813,2
321575,8173037,0.0028129395218002813,2
321575,9048533,0.0028129395218002813,2
321575,14517820,0.0028129395218002813,2
321575,14708925,0.0028129395218002813,2
321575,14862237,0.0028129395218002813,2
321575,17372680,0.0028129395218002813,2
321575,17839641,0.0028129395218002813,2
321575,21987980,0.0028129395218002813,2
321575,22239915,0.0028129395218002813,2
321575,23582163,0.0028129395218002813,2
321575,24842100,0.0028129395218002813,2
321575,24902505,0.0028129395218002813,2
321575,27469477,0.0028129395218002813,2
321575,28124882,0.0028129395218002813,2
321575,29783591,0.0028129395218002813,2
321575,31687301,0.0028129395218002813,2
321575,34214871,0.0028129395218002813,2
321575,35196957,0.0028129395218002813,2
321575,36526863,0.0028129395218002813,2
321575,44214035,0.0028129395218002813,2
321575,44405898,0.0028129395218002813,2
321575,50354362,0.0028129395218002813,2
321575,57766669,0.0028129395218002813,2
375043,2349742,0.010582010582010581,2
375043,2946171,0.010582010582010581,2
375043,3399111,0.010582010582010581,2
375043,6041292,0.010582010582010581,2
375043,7523235,0.010582010582010581,2
375043,7623152,0.010582010582010581,2
375043,11948565,0.010582010582010581,2
375043,12981834,0.010582010582010581,2
375043,23395062,0.010582010582010581,2
375043,35705552,0.010582010582010581,2
398709,571363,0.007692307692307693,2
398709,3399111,0.007692307692307693,2
398709,7366997,0.007692307692307693,2
398709,8601062,0.007692307692307693,2
398709,8670015,0.007692307692307693,2
398709,8901781,0.007692307692307693,2
398709,10724530,0.007692307692307693,2
398709,11081259,0.007692307692307693,2
398709,11177382,0.007692307692307693,2
398709,12422738,0.007692307692307693,2
398709,12524814,0.007692307692307693,2
398709,12858073,0.007692307692307693,2
398709,14862237,0.007692307692307693,2
398709,14877539,0.007692307692307693,2
398709,16167364,0.007692307692307693,2
398709,19096977,0.007692307692307693,2
398709,21735800,0.007692307692307693,2
398709,21987980,0.007692307692307693,2
398709,23395062,0.007692307692307693,2
398709,24651533,0.007692307692307693,2
398709,26123734,0.007692307692307693,2
398709,26762992,0.007692307692307693,2
398709,28245872,0.007692307692307693,2
398709,33552158,0.007692307692307693,2
398709,34024040,0.007692307692307693,2
398709,35735849,0.007692307692307693,2
398709,39069465,0.007692307692307693,2
398709,41897196,0.007692307692307693,2
398709,41983496,0.007692307692307693,2
398709,47784993,0.007692307692307693,2
398709,49579599,0.007692307692307693,2
398709,56311842,0.007692307692307693,2
407760,3662711,0.015625,2
407760,9877008,0.015625,2
407760,10789152,0.015625,2
407760,12341168,0.015625,2
407760,18706554,0.015625,2
407760,19199428,0.015625,2
407760,20287387,0.015625,2
407760,20675224,0.015625,2
407760,23452313,0.015625,2
